timestamp,px,py,pz,vx,vy,vz,q0,q1,q2,q3
2026-08-10 15:05:22+00:00,2226.9961450679,-1667.3683608118,-6236.5095714398,3.8801112567,-5.8690429918,2.9586922122,-0.033812359,-0.2054160615,-0.4511364665,0.867834578
2026-08-10 15:05:32+00:00,2265.6577964375,-1725.9538509958,-6206.5334833774,3.852120057,-5.847900766,3.0364401136,-0.0363315575,-0.2102440345,-0.4509391225,0.8666783555
2026-08-10 15:05:42+00:00,2304.0371235704,-1784.3242681266,-6175.7817729301,3.8236467456,-5.8260282251,3.1138142639,-0.0388465965,-0.2150660005,-0.4507217105,0.8654984095
2026-08-10 15:05:52+00:00,2342.1293129462,-1842.4723118218,-6144.2582324587,3.7946947708,-5.8034279668,3.1908050076,-0.041366147,-0.2199002305,-0.4505332745,0.8642641375
2026-08-10 15:06:02+00:00,2379.929605104,-1900.3907240903,-6111.9667385802,3.7652676374,-5.7801026685,3.2674027588,-0.0438842895,-0.2247586945,-0.4502528125,0.863035401
2026-08-10 15:06:12+00:00,2417.4332660692,-1958.0722725332,-6078.9112679876,3.7353689068,-5.7560551027,3.3435979667,-0.04639093,-0.2295308895,-0.45001723,0.861770239
2026-08-10 15:06:22+00:00,2454.635588454,-2015.5097387306,-6045.0959007741,3.7050022054,-5.7312881353,3.4193811062,-0.048909865,-0.2343821555,-0.4497262245,0.8604761205
2026-08-10 15:06:32+00:00,2491.5319206073,-2072.6959490365,-6010.524799141,3.6741712147,-5.7058047109,3.4947427257,-0.0514072955,-0.2391471795,-0.449454855,0.8591602005
2026-08-10 15:06:42+00:00,2528.1176380463,-2129.623758239,-5975.2022242693,3.6428796719,-5.6796078683,3.5696734117,-0.053925312,-0.2439860555,-0.4491553895,0.857800852
2026-08-10 15:06:52+00:00,2564.3881448182,-2186.2860378986,-5939.132539906,3.6111313787,-5.6527007398,3.6441637806,-0.056437743,-0.2487736335,-0.4488484055,0.856423709
2026-08-10 15:07:02+00:00,2600.3389023307,-2242.675706696,-5902.3201896564,3.5789301899,-5.6250865349,3.718204525,-0.0589529855,-0.253551621,-0.44851414,0.8550270095
2026-08-10 15:07:12+00:00,2635.9654008214,-2298.7857145679,-5864.7697149037,3.5462800155,-5.5967685569,3.7917863797,-0.061449859,-0.258323913,-0.4481856645,0.853593745
2026-08-10 15:07:22+00:00,2671.2631609794,-2354.6090310107,-5826.4857586573,3.5131848289,-5.567750202,3.8649001124,-0.063971369,-0.2631013145,-0.4478276215,0.8521360125
2026-08-10 15:07:32+00:00,2706.2277624223,-2410.1386749467,-5787.4730414346,3.4796486552,-5.5380349424,3.9375365708,-0.066459309,-0.2678437875,-0.447475127,0.8506520305
2026-08-10 15:07:42+00:00,2740.8548152363,-2465.3676993549,-5747.7363802233,3.4456755734,-5.5076263433,4.009686648,-0.068979675,-0.272636234,-0.4470859495,0.84913217
2026-08-10 15:07:52+00:00,2775.1399618582,-2520.2891795511,-5707.2806925919,3.4112697256,-5.4765280624,4.0813412736,-0.0714832965,-0.277380093,-0.4466873165,0.8475971115
2026-08-10 15:08:02+00:00,2809.0789051615,-2574.8962425408,-5666.1109711667,3.376435303,-5.444743832,4.1524914607,-0.073953146,-0.282066363,-0.446292247,0.846045347
2026-08-10 15:08:12+00:00,2842.6673801037,-2629.1820521606,-5624.2323036316,3.3411765505,-5.4122774766,4.2231282709,-0.0764390555,-0.2867959885,-0.4458648285,0.844458221
2026-08-10 15:08:22+00:00,2875.9011558666,-2683.1397973511,-5581.6498770987,3.3054977746,-5.3791329125,4.2932428065,-0.078936628,-0.2915164575,-0.4454251795,0.8428425555
2026-08-10 15:08:32+00:00,2908.7760635158,-2736.7627209585,-5538.3689511903,3.2694033295,-5.3453141292,4.3628262558,-0.0814662465,-0.296268279,-0.4449568695,0.841190669
2026-08-10 15:08:42+00:00,2941.28796779,-2790.0441054078,-5494.3948790676,3.2328976216,-5.3108252074,4.4318698598,-0.0839204535,-0.300919802,-0.444511728,0.839531985
2026-08-10 15:08:52+00:00,2973.4327694994,-2842.9772609805,-5449.7331120605,3.1959851185,-5.275670319,4.5003649032,-0.086396346,-0.305616768,-0.4440365205,0.837833892
2026-08-10 15:09:02+00:00,3005.2064327206,-2895.5555540303,-5404.3891713654,3.1586703327,-5.2398537076,4.5683027604,-0.0888950335,-0.3103028325,-0.4435514315,0.8361052285
2026-08-10 15:09:12+00:00,3036.6049567652,-2947.7723932057,-5358.3686700932,3.1209578284,-5.2033797065,4.6356748616,-0.0913788285,-0.314983966,-0.4430384295,0.8343572145
2026-08-10 15:09:22+00:00,3067.624378834,-2999.6212177487,-5311.6773181566,3.08285223,-5.1662527402,4.7024726845,-0.093844667,-0.319637364,-0.4425219815,0.8325859895
2026-08-10 15:09:32+00:00,3098.2608007107,-3051.0955250857,-5264.320892597,3.0443582044,-5.1284773025,4.7686877995,-0.096296765,-0.324256321,-0.441979909,0.830805953
2026-08-10 15:09:42+00:00,3128.5103609458,-3102.188857621,-5216.30526064,3.0054804692,-5.0900579761,4.8343118365,-0.0987781505,-0.3289053295,-0.4414380285,0.8289732375
2026-08-10 15:09:52+00:00,3158.3692377659,-3152.8947910694,-5167.6363848394,2.966223801,-5.050999434,4.8993364762,-0.101268217,-0.3335689435,-0.4408730495,0.8271078905
2026-08-10 15:10:02+00:00,3187.8336752277,-3203.2069613859,-5118.320292047,2.9265930169,-5.0113064166,4.9637534953,-0.103730236,-0.3381952775,-0.440294038,0.8252303635
2026-08-10 15:10:12+00:00,3216.8999556548,-3253.119052149,-5068.3630974641,2.8865929832,-4.9709837521,5.0275547334,-0.106173196,-0.3427676385,-0.4397266355,0.8233335195
2026-08-10 15:10:22+00:00,3245.5644028011,-3302.6247829429,-5017.7710100378,2.8462286244,-4.9300363578,5.0907320845,-0.108652428,-0.347378491,-0.439112501,0.8214030955
2026-08-10 15:10:32+00:00,3273.8234074257,-3351.7179355872,-4966.5503000939,2.8055049028,-4.8884692167,5.1532775414,-0.111108228,-0.351981537,-0.4384972265,0.8194413595
2026-08-10 15:10:42+00:00,3301.6734000213,-3400.3923421305,-4914.7073243675,2.7644268289,-4.846287398,5.2151831635,-0.1135540795,-0.356541182,-0.4378811085,0.8174619205
2026-08-10 15:10:52+00:00,3329.110854229,-3448.6418732975,-4862.2485316502,2.7229994702,-4.8034960592,5.2764410681,-0.1159908785,-0.361109076,-0.4372333255,0.8154589935
2026-08-10 15:11:02+00:00,3356.1323117969,-3496.4604639787,-4809.1804291056,2.6812279295,-4.7601004214,5.3370434742,-0.118430918,-0.3656563805,-0.436577777,0.81343062
2026-08-10 15:11:12+00:00,3382.7343556371,-3543.8421018561,-4755.5096082624,2.6391173564,-4.7161057902,5.3969826708,-0.1208988305,-0.3702352425,-0.4359140975,0.8113496395
2026-08-10 15:11:22+00:00,3408.9136134909,-3590.78081593,-4701.242750909,2.5966729563,-4.6715175586,5.4562510083,-0.1233449165,-0.374775767,-0.435193901,0.809280807
2026-08-10 15:11:32+00:00,3434.6667822316,-3637.2707012293,-4646.3865941147,2.5538999673,-4.6263411809,5.5148409418,-0.1257402265,-0.379243328,-0.434524049,0.8071881715
2026-08-10 15:11:42+00:00,3459.9906012892,-3683.3059080902,-4590.9479571669,2.5108036732,-4.5805821941,5.5727449996,-0.128159426,-0.3837446975,-0.4338251665,0.8050533485
2026-08-10 15:11:52+00:00,3484.8818565633,-3728.8806307778,-4534.9337477084,2.4673894119,-4.534246222,5.629955775,-0.1306045315,-0.3882716665,-0.433073273,0.8028917175
2026-08-10 15:12:02+00:00,3509.3374040322,-3773.9891313777,-4478.3509254911,2.4236625515,-4.4873389467,5.6864659688,-0.1330269865,-0.3927702155,-0.432335695,0.800700459
2026-08-10 15:12:12+00:00,3533.3541435834,-3818.6257297481,-4421.2065302358,2.3796285045,-4.4398661316,5.7422683581,-0.1354607475,-0.3972384185,-0.4315821355,0.798491631
2026-08-10 15:12:22+00:00,3556.9290231718,-3862.7847922527,-4363.507688007,2.3352927358,-4.3918336255,5.797355789,-0.1378500365,-0.4017191225,-0.430805485,0.796257338
2026-08-10 15:12:32+00:00,3580.059061697,-3906.4607547921,-4305.2615737299,2.2906607381,-4.3432473331,5.8517212172,-0.140253099,-0.406141203,-0.43003869,0.794005741
2026-08-10 15:12:42+00:00,3602.7413232774,-3949.6481134518,-4246.475439948,2.2457380467,-4.2941132385,5.9053576782,-0.142671491,-0.4105542975,-0.4292640825,0.791721139
2026-08-10 15:12:52+00:00,3624.9729216523,-3992.341413361,-4187.1566234309,2.2005302481,-4.2444374099,5.9582582799,-0.1450563915,-0.414985265,-0.4284530495,0.7894136165
2026-08-10 15:13:02+00:00,3646.7510422887,-4034.5352708243,-4127.3125064861,2.1550429535,-4.1942259687,6.0104162425,-0.1474838705,-0.4194323455,-0.427620687,0.787061347
2026-08-10 15:13:12+00:00,3668.0729171374,-4076.2243646865,-4066.9505465901,2.1092818155,-4.1434851138,6.0618248691,-0.149847799,-0.423787738,-0.42679771,0.7847249865
2026-08-10 15:13:22+00:00,3688.9358292758,-4117.4034253328,-4006.0782832219,2.0632525359,-4.0922211266,6.1124775387,-0.1522458105,-0.428202603,-0.425938948,0.782329698
2026-08-10 15:13:32+00:00,3709.3371342079,-4158.0672558807,-3944.7032980064,2.0169608386,-4.0404403391,6.1623677448,-0.1546199835,-0.4325535905,-0.425103886,0.779920982
2026-08-10 15:13:42+00:00,3729.2742351388,-4198.2107242825,-3882.83324519,1.9704124872,-3.9881491587,6.2114890671,-0.1569949315,-0.4369184255,-0.4242281315,0.7774865745
2026-08-10 15:13:52+00:00,3748.7445878566,-4237.8287524825,-3820.4758586938,1.9236132929,-3.9353540736,6.2598351648,-0.1593647035,-0.4412774555,-0.4233261425,0.775030371
2026-08-10 15:14:02+00:00,3767.7457211882,-4276.9163366303,-3757.6389111271,1.876569086,-3.88206162,6.3073998134,-0.1617439295,-0.4456089745,-0.422425741,0.7725464625
2026-08-10 15:14:12+00:00,3786.2752128299,-4315.46853994,-3694.3302450774,1.8292857347,-3.8282784069,6.354176878,-0.1641069145,-0.4499129335,-0.421513192,0.7700479865
2026-08-10 15:14:22+00:00,3804.3306944647,-4353.480482021,-3630.5577803756,1.7817691534,-3.7740111228,6.4001603065,-0.1664327485,-0.454187179,-0.420580036,0.767545816
2026-08-10 15:14:32+00:00,3821.9098713383,-4390.9473580724,-3566.3294720229,1.7340252722,-3.7192665009,6.4453441652,-0.168811425,-0.4584895075,-0.419633159,0.764982409
2026-08-10 15:14:42+00:00,3839.0104986829,-4427.8644325208,-3501.6533422612,1.6860600576,-3.6640513453,6.4897226129,-0.1711419475,-0.4627623315,-0.4187026785,0.7623972225
2026-08-10 15:14:52+00:00,3855.6303870662,-4464.2270285384,-3436.537488043,1.6378795202,-3.6083725374,6.5332898948,-0.1735062335,-0.467028022,-0.41773751,0.7597866715
2026-08-10 15:15:02+00:00,3871.7674210531,-4500.0305461815,-3370.9900379166,1.5894896836,-3.5522370002,6.5760403759,-0.17583255,-0.4712631085,-0.4167598335,0.757169227
2026-08-10 15:15:12+00:00,3887.4195362582,-4535.2704568249,-3305.0191848422,1.5408966058,-3.4956517256,6.6179685173,-0.178151667,-0.4754961835,-0.4157594615,0.754525966
2026-08-10 15:15:22+00:00,3902.5847249225,-4569.9422928834,-3238.6331938579,1.4921063869,-3.4386237804,6.6590688691,-0.1804708925,-0.479714179,-0.4147671075,0.7518462675
2026-08-10 15:15:32+00:00,3917.2610536284,-4604.0416648569,-3171.8403579717,1.443125137,-3.3811602702,6.6993361034,-0.1827651505,-0.4838570745,-0.413783304,0.7491746185
2026-08-10 15:15:42+00:00,3931.4466410149,-4637.56425658,-3104.6490316861,1.3939589988,-3.3232683665,6.7387649909,-0.1851103895,-0.488110091,-0.41269315,0.746436231
2026-08-10 15:15:52+00:00,3945.1396635791,-4670.5058151619,-3037.0676388504,1.3446141549,-3.2649553142,6.777350395,-0.1874339025,-0.4922866355,-0.411663648,0.743676974
2026-08-10 15:16:02+00:00,3958.3383724109,-4702.8621669013,-2969.1046276127,1.2950967949,-3.2062283933,6.8150873021,-0.189721667,-0.496414542,-0.4106332305,0.7409174325
2026-08-10 15:16:12+00:00,3971.041071606,-4734.62921337,-2900.7685046115,1.245413139,-3.1470949473,6.8519708003,-0.1920169,-0.500558853,-0.4095482825,0.7381331515
2026-08-10 15:16:22+00:00,3983.2461242873,-4765.8029215849,-2832.0678430059,1.1955694452,-3.0875623908,6.8879960732,-0.194307874,-0.504680853,-0.408472434,0.7353175895
2026-08-10 15:16:32+00:00,3994.9519683292,-4796.3793387589,-2763.0112365408,1.1455719753,-3.0276381702,6.9231584292,-0.196581749,-0.5087946285,-0.4073678605,0.732485541
2026-08-10 15:16:42+00:00,4006.1570955008,-4826.3545892342,-2693.6073343656,1.0954270198,-2.9673297925,6.9574532805,-0.1988715085,-0.5128917575,-0.4062460365,0.7296275255
2026-08-10 15:16:52+00:00,4016.8600577027,-4855.724864901,-2623.8648492303,1.0451409048,-2.9066448336,6.9908761385,-0.201144597,-0.5169820645,-0.405146067,0.7267235105
2026-08-10 15:17:02+00:00,4027.0594816521,-4884.4864387517,-2553.7925107232,0.994719957,-2.8455908979,7.0234226399,-0.203419212,-0.521017514,-0.4040417735,0.723817394
2026-08-10 15:17:12+00:00,4036.7540487876,-4912.6356626785,-2483.3991006711,0.9441705295,-2.7841756474,7.0550885282,-0.2056689715,-0.525077874,-0.402918681,0.7208675585
2026-08-10 15:17:22+00:00,4045.9425017166,-4940.1689581539,-2412.6934614912,0.8934990091,-2.7224068105,7.0858696488,-0.207912472,-0.529089724,-0.401792321,0.717913225
2026-08-10 15:17:32+00:00,4054.6236578336,-4967.0828285553,-2341.684448662,0.8427117798,-2.6602921407,7.1157619734,-0.210156927,-0.533140671,-0.400600027,0.7149228695
2026-08-10 15:17:42+00:00,4062.7963900175,-4993.3738578429,-2270.3809666583,0.7918152501,-2.5978394461,7.144761583,-0.21237499,-0.5370883825,-0.399431557,0.7119602265
2026-08-10 15:17:52+00:00,4070.4596332835,-5019.0387015133,-2198.7919774486,0.7408158593,-2.5350565987,7.1728646634,-0.214632389,-0.541096694,-0.398212052,0.708924867
2026-08-10 15:18:02+00:00,4077.6123973103,-5044.0740976676,-2126.9264522607,0.6897200413,-2.471951492,7.2000675271,-0.2168427535,-0.545028112,-0.3969935485,0.7059176295
2026-08-10 15:18:12+00:00,4084.2537479574,-5068.4768665798,-2054.7934080058,0.638534252,-2.4085320711,7.2263665987,-0.219086972,-0.5490030645,-0.395728091,0.7028483565
2026-08-10 15:18:22+00:00,4090.3828141173,-5092.2439019387,-1982.4019159068,0.5872649759,-2.3448063421,7.2517584097,-0.2212687645,-0.552908523,-0.3945036055,0.699785113
2026-08-10 15:18:32+00:00,4095.9987991267,-5115.3721806303,-1909.7610526276,0.5359186887,-2.2807823293,7.2762396196,-0.223482911,-0.556823855,-0.393239024,0.696681888
2026-08-10 15:18:42+00:00,4101.100963133,-5137.8587632096,-1836.8799371331,0.4845018857,-2.2164681051,7.2998070015,-0.2257123665,-0.5607546005,-0.3919681405,0.6935194175
2026-08-10 15:18:52+00:00,4105.6886301386,-5159.7007854417,-1763.7677394391,0.4330210888,-2.1518718004,7.3224574384,-0.2279033135,-0.5646110145,-0.3907024785,0.690381094
2026-08-10 15:19:02+00:00,4109.7611982766,-5180.8954667754,-1690.4336311706,0.3814828074,-2.0870015606,7.3441879414,-0.230068257,-0.568453602,-0.389420104,0.6872270965
2026-08-10 15:19:12+00:00,4113.3181230513,-5201.440111726,-1616.8868228091,0.3298935688,-2.0218655759,7.3649956373,-0.232221377,-0.5722611255,-0.388148458,0.684054977
2026-08-10 15:19:22+00:00,4116.3589245685,-5221.3321017287,-1543.1365725486,0.2782599235,-1.9564720919,7.3848777654,-0.234415768,-0.5760897645,-0.3868329075,0.680830473
2026-08-10 15:19:32+00:00,4118.8831966568,-5240.5689022806,-1469.1921363556,0.2265884072,-1.8908293652,7.403831693,-0.23656755,-0.5799121405,-0.3855148035,0.677581021
2026-08-10 15:19:42+00:00,4120.8905910055,-5259.1480652421,-1395.0628055485,0.1748855704,-1.824945694,7.4218549051,-0.23872108,-0.5836813245,-0.384194769,0.6743313255
2026-08-10 15:19:52+00:00,4122.3808245745,-5277.0672210144,-1320.7579157488,0.1231579849,-1.7588294286,7.4389450015,-0.2408818375,-0.587461402,-0.3828378675,0.6710441185
2026-08-10 15:20:02+00:00,4123.3536875447,-5294.3240843292,-1246.2867965129,0.071412204,-1.6924889267,7.4550997099,-0.2430337135,-0.5912124915,-0.38147527,0.6677417335
2026-08-10 15:20:12+00:00,4123.809028375,-5310.9164574757,-1171.6588091911,0.0196547937,-1.6259325842,7.4703168776,-0.2451671875,-0.5949593285,-0.38009186,0.6644144985
2026-08-10 15:20:22+00:00,4123.7467613854,-5326.8422228119,-1096.8833559588,-0.0321076616,-1.559168846,7.4845944685,-0.2472807045,-0.5986312235,-0.37875037,0.661090817
2026-08-10 15:20:32+00:00,4123.1668735207,-5342.0993471856,-1021.9698290956,-0.083868599,-1.4922061606,7.4979305744,-0.249387591,-0.602338055,-0.377350045,0.657724593
2026-08-10 15:20:42+00:00,4122.0694103492,-5356.6858860905,-946.9276490671,-0.1356214451,-1.4250530112,7.510323408,-0.2515124875,-0.606015226,-0.3759331605,0.6543403345
2026-08-10 15:20:52+00:00,4120.4544838085,-5370.5999765209,-871.7662736233,-0.1873596113,-1.3577179268,7.5217713011,-0.2535886905,-0.609657209,-0.3745334535,0.6509497335
2026-08-10 15:21:02+00:00,4118.3222777736,-5383.8398400115,-796.4951467998,-0.2390765331,-1.2902094363,7.5322727123,-0.255685864,-0.613303814,-0.3731022515,0.647516703
2026-08-10 15:21:12+00:00,4115.6730350135,-5396.4037877225,-721.1237371659,-0.2907656385,-1.2225360996,7.5418262229,-0.257796574,-0.6169468945,-0.3716403385,0.6440503975
2026-08-10 15:21:22+00:00,4112.507065093,-5408.2902136484,-645.6615469771,-0.3424203425,-1.1547065192,7.5504305348,-0.2598660245,-0.620532319,-0.370198045,0.6405955805
2026-08-10 15:21:32+00:00,4108.8247487352,-5419.4975962645,-570.1180609733,-0.3940340876,-1.0867292939,7.5580844765,-0.2619333305,-0.624113217,-0.3687412555,0.6371055715
2026-08-10 15:21:42+00:00,4104.6265257528,-5430.0245045411,-494.5027847377,-0.4456003111,-1.0186130494,7.564787,-0.264010793,-0.6276802395,-0.367259847,0.6335897905
2026-08-10 15:21:52+00:00,4099.9129030976,-5439.8695915155,-418.8252538878,-0.4971124403,-0.9503664511,7.5705371796,-0.266083215,-0.6312501235,-0.3657678125,0.6300292945
2026-08-10 15:22:02+00:00,4094.6844580101,-5449.0315945364,-343.094982749,-0.5485639328,-0.8819981566,7.5753342154,-0.268093307,-0.6347307665,-0.3642873195,0.626528197
2026-08-10 15:22:12+00:00,4088.9418269407,-5457.5093422054,-267.3215027655,-0.5999482438,-0.8135168471,7.579177432,-0.2701340285,-0.6382359285,-0.3627689385,0.6229616385
2026-08-10 15:22:22+00:00,4082.685713737,-5465.3017483194,-191.5143717169,-0.6512588209,-0.7449312396,7.5820662779,-0.27217665,-0.641717134,-0.361248639,0.619369366
2026-08-10 15:22:32+00:00,4075.9168915777,-5472.4078107087,-115.6831223435,-0.7024891455,-0.6762500399,7.5840003261,-0.2741833745,-0.645178203,-0.359734119,0.615759634
2026-08-10 15:22:42+00:00,4068.6361928953,-5478.8266191004,-39.8373007531,-0.7536326984,-0.6074819734,7.5849792751,-0.2761867265,-0.648574843,-0.3582068395,0.6121759755
2026-08-10 15:22:52+00:00,4060.8445176924,-5484.5573494391,36.0135243536,-0.8046829565,-0.5386357978,7.5850029485,-0.2781938965,-0.6520215005,-0.356628748,0.6085162735
2026-08-10 15:23:02+00:00,4052.5428342578,-5489.5992613167,111.859813025,-0.8556334326,-0.4697202561,7.5840712932,-0.280203694,-0.65540921,-0.3550807995,0.6048489755
2026-08-10 15:23:12+00:00,4043.7321701018,-5493.951706751,187.6920157172,-0.906477642,-0.4007441071,7.582184382,-0.2821978525,-0.65880546,-0.353485236,0.601155492
2026-08-10 15:23:22+00:00,4034.4136203911,-5497.6141248904,263.500564071,-0.9572090987,-0.3317161381,7.5793424144,-0.284125918,-0.6621253075,-0.351939811,0.5974955305
2026-08-10 15:23:32+00:00,4024.588347449,-5500.5860380379,339.2759221457,-1.0078213556,-0.2626451182,7.5755457113,-0.286133257,-0.6655044645,-0.350295519,0.593737835
2026-08-10 15:23:42+00:00,4014.2575727113,-5502.8670613347,415.0085481991,-1.0583079704,-0.1935398283,7.5707947202,-0.2880924265,-0.668823172,-0.3486972545,0.5899902905
2026-08-10 15:23:52+00:00,4003.4225852697,-5504.456897856,490.6888854826,-1.1086625026,-0.1244090741,7.565090016,-0.290014234,-0.67208511,-0.3470983325,0.5862730565
2026-08-10 15:24:02+00:00,3992.0847401598,-5505.3553332328,566.3074132886,-1.1588785533,-0.0552616399,7.5584322936,-0.291977116,-0.6753695545,-0.345444436,0.58248903
2026-08-10 15:24:12+00:00,3980.2454513444,-5505.5622462295,641.8546089092,-1.2089497309,0.0138936824,7.5508223744,-0.2939020505,-0.678641132,-0.3438000275,0.578678961
2026-08-10 15:24:22+00:00,3967.9062003544,-5505.0776042357,717.320938464,-1.2588696485,0.0830480797,7.5422612084,-0.2958150955,-0.6818636235,-0.342157027,0.5748773755
2026-08-10 15:24:32+00:00,3955.0685333711,-5503.9014564937,792.6969076834,-1.3086319635,0.152192764,7.5327498633,-0.297724574,-0.685063824,-0.3404980895,0.571059267
2026-08-10 15:24:42+00:00,3941.7340552412,-5502.0339455568,867.9730241041,-1.3582303432,0.2213189435,7.5222895338,-0.299636382,-0.688257842,-0.338818138,0.567204946
